datum,plats,latitud,longitud,temperatur_c,luftfuktighet_procent,vindhastighet_ms,vindriktning_grader,nederbord_mm,lufttryck_hpa,sikt_km,molnighet_procent
2024-01-30,Sund,60.25,20.2,2.9,60,7.6,56,0.1,1010.4,14,31
2024-01-30,Hammarland,60.2167,19.75,0.4,59,9.9,324,0.1,1011.5,12,28
2024-01-30,Saltvik,60.2833,20.05,3.6,63,3.5,66,0.2,1012.2,16,35
2024-01-30,Geta,60.3833,19.85,2.9,62,4.5,314,0.1,1012.7,13,35
2024-01-30,Eckerö,60.2167,19.6167,1.1,62,9.2,322,0.2,1013.4,17,31
2024-01-30,Lemland,60.05,20.0167,2.8,63,9.4,261,0.1,1010.8,13,28
2024-01-30,Lumparland,60.1167,20.25,3.9,66,4.1,196,0.1,1013.7,10,16
2024-01-31,Mariehamn,60.0972,19.9348,-1.0,49,10.7,237,0.1,1010.6,13,76
2024-01-31,Jomala,60.1,19.95,-2.1,51,5.0,79,0.1,1010.9,15,71
2024-01-31,Finström,60.2167,19.95,0.6,54,10.3,234,0.1,1011.4,8,68
2024-01-31,Sund,60.25,20.2,-0.2,57,3.4,351,0.1,1014.0,10,73
2024-01-31,Hammarland,60.2167,19.75,0.0,50,6.3,211,0.1,1010.8,8,60
2024-01-31,Saltvik,60.2833,20.05,-2.9,55,5.1,142,0.2,1011.6,9,67
2024-01-31,Geta,60.3833,19.85,-2.8,51,4.5,156,0.2,1011.8,7,72
2024-01-31,Eckerö,60.2167,19.6167,-0.8,56,5.3,232,0.1,1011.6,8,75
2024-01-31,Lemland,60.05,20.0167,-2.4,56,8.1,178,0.2,1013.1,7,74
2024-01-31,Lumparland,60.1167,20.25,-1.3,53,9.0,109,0.2,1010.8,15,65
2024-02-01,Mariehamn,60.0972,19.9348,-0.9,79,3.1,179,0.3,1022.3,10,56
2024-02-01,Jomala,60.1,19.95,2.6,81,4.0,246,0.4,1021.3,12,58
2024-02-01,Finström,60.2167,19.95,-1.1,76,10.5,202,0.3,1021.2,6,64
2024-02-01,Sund,60.25,20.2,1.3,80,7.7,201,0.3,1023.6,13,68
2024-02-01,Hammarland,60.2167,19.75,1.7,79,5.5,269,0.3,1024.3,5,56
2024-02-01,Saltvik,60.2833,20.05,0.4,80,10.9,108,0.3,1021.3,9,60
2024-02-01,Geta,60.3833,19.85,2.5,78,9.5,193,0.3,1023.5,8,60
2024-02-01,Eckerö,60.2167,19.6167,2.3,80,7.4,276,0.3,1023.4,6,53
2024-02-01,Lemland,60.05,20.0167,-0.3,76,10.3,154,0.3,1021.5,13,54
2024-02-01,Lumparland,60.1167,20.25,0.9,76,3.7,143,0.3,1022.4,11,60
2024-02-02,Mariehamn,60.0972,19.9348,-7.9,77,9.4,61,0,1017.8,8,43
2024-02-02,Jomala,60.1,19.95,-6.1,86,5.4,335,0,1017.8,8,37
2024-02-02,Finström,60.2167,19.95,-6.7,85,4.7,56,0,1016.2,6,44
2024-02-02,Sund,60.25,20.2,-6.7,86,10.5,214,0,1016.6,12,41
2024-02-02,Hammarland,60.2167,19.75,-5.6,80,3.7,308,0,1020.0,13,37
2024-02-02,Saltvik,60.2833,20.05,-5.2,82,4.7,359,0,1016.2,10,36
2024-02-02,Geta,60.3833,19.85,-7.6,83,10.6,166,0,1019.1,6,48
2024-02-02,Eckerö,60.2167,19.6167,-7.9,84,4.5,39,0,1017.0,10,44
2024-02-02,Lemland,60.05,20.0167,-7.2,78,6.2,15,0,1019.8,11,55
2024-02-02,Lumparland,60.1167,20.25,-7.1,84,9.5,35,0,1017.7,11,46
2024-02-03,Mariehamn,60.0972,19.9348,1.3,53,7.0,316,0.5,1023.1,11,63
2024-02-03,Jomala,60.1,19.95,1.1,55,10.9,273,0.4,1022.1,16,62
2024-02-03,Finström,60.2167,19.95,1.7,54,6.0,122,0.4,1024.3,10,63
2024-02-03,Sund,60.25,20.2,3.2,48,3.8,351,0.4,1023.1,11,63
2024-02-03,Hammarland,60.2167,19.75,1.0,48,8.3,18,0.5,1020.9,7,69
2024-02-03,Saltvik,60.2833,20.05,0.7,50,5.2,180,0.4,1020.8,7,79
2024-02-03,Geta,60.3833,19.85,3.1,56,10.0,93,0.4,1022.1,6,77
2024-02-03,Eckerö,60.2167,19.6167,1.1,49,10.8,67,0.4,1021.4,9,73
2024-02-03,Lemland,60.05,20.0167,2.2,48,4.1,169,0.4,1021.2,8,70
2024-02-03,Lumparland,60.1167,20.25,2.5,56,3.5,202,0.4,1023.0,10,61
2024-02-04,Mariehamn,60.0972,19.9348,-3.3,59,4.6,51,0.5,1007.2,10,84
2024-02-04,Jomala,60.1,19.95,-2.8,61,8.7,322,0.5,1007.9,13,73
2024-02-04,Finström,60.2167,19.95,-5.1,61,5.7,126,0.4,1009.1,13,75
2024-02-04,Sund,60.25,20.2,-4.5,59,5.5,152,0.4,1008.7,12,76
2024-02-04,Hammarland,60.2167,19.75,-6.3,54,10.4,49,0.5,1007.6,12,78
2024-02-04,Saltvik,60.2833,20.05,-3.3,63,5.2,273,0.5,1011.0,14,80
2024-02-04,Geta,60.3833,19.85,-3.8,61,9.2,113,0.5,1008.0,12,77
2024-02-04,Eckerö,60.2167,19.6167,-6.0,53,7.9,127,0.5,1009.7,13,82
2024-02-04,Lemland,60.05,20.0167,-6.0,56,7.5,210,0.5,1009.3,13,75
2024-02-04,Lumparland,60.1167,20.25,-3.4,53,11.0,16,0.5,1010.6,7,79
2024-02-05,Mariehamn,60.0972,19.9348,-5.3,95,5.0,29,2.4,1006.4,5,75
2024-02-05,Jomala,60.1,19.95,-3.2,95,10.1,82,2.3,1008.5,5,76
2024-02-05,Finström,60.2167,19.95,-3.9,90,5.1,301,1.9,1006.7,5,93
2024-02-05,Sund,60.25,20.2,-4.0,95,4.0,19,1.8,1006.0,5,77
2024-02-05,Hammarland,60.2167,19.75,-2.4,94,9.9,219,2.0,1006.4,5,79
2024-02-05,Saltvik,60.2833,20.05,-4.0,90,9.2,155,1.8,1007.5,5,93
2024-02-05,Geta,60.3833,19.85,-3.5,95,4.5,172,1.7,1005.1,7,88
2024-02-05,Eckerö,60.2167,19.6167,-3.7,91,10.2,61,2.2,1008.1,11,82
2024-02-05,Lemland,60.05,20.0167,-2.4,92,7.7,324,2.1,1008.1,5,85
2024-02-05,Lumparland,60.1167,20.25,-3.1,91,5.3,215,1.6,1008.9,11,76
2024-02-06,Mariehamn,60.0972,19.9348,2.2,92,5.0,281,0.2,1001.7,5,67
2024-02-06,Jomala,60.1,19.95,1.4,93,4.9,233,0.2,1004.7,5,71
2024-02-06,Finström,60.2167,19.95,-0.1,89,4.2,32,0.1,1002.3,6,79
2024-02-06,Sund,60.25,20.2,0.4,87,3.9,324,0.2,1004.5,5,69
2024-02-06,Hammarland,60.2167,19.75,1.7,85,6.8,283,0.2,1001.6,9,76
2024-02-06,Saltvik,60.2833,20.05,1.8,88,3.6,128,0.2,1003.4,9,70
2024-02-06,Geta,60.3833,19.85,-0.8,90,3.9,48,0.2,1003.8,5,64
2024-02-06,Eckerö,60.2167,19.6167,1.5,88,5.7,262,0.1,1003.3,10,71
2024-02-06,Lemland,60.05,20.0167,-1.3,87,5.0,336,0.2,1004.4,13,60
2024-02-06,Lumparland,60.1167,20.25,0.8,90,7.1,21,0.2,1003.4,9,72
2024-02-07,Mariehamn,60.0972,19.9348,1.1,84,8.5,301,0.1,1022.7,5,69
2024-02-07,Jomala,60.1,19.95,2.9,84,7.2,50,0.1,1020.9,8,78
2024-02-07,Finström,60.2167,19.95,2.9,80,4.5,144,0.1,1021.8,5,78
2024-02-07,Sund,60.25,20.2,2.8,83,7.7,200,0.1,1022.6,6,83
2024-02-07,Hammarland,60.2167,19.75,3.2,85,5.0,133,0,1021.4,5,69
2024-02-07,Saltvik,60.2833,20.05,1.8,87,10.8,121,0.1,1023.0,5,74
2024-02-07,Geta,60.3833,19.85,-0.3,83,9.3,205,0.1,1021.0,11,76
2024-02-07,Eckerö,60.2167,19.6167,1.1,86,7.3,192,0.1,1023.2,5,70
2024-02-07,Lemland,60.05,20.0167,2.2,84,7.4,339,0.1,1021.2,8,75
2024-02-07,Lumparland,60.1167,20.25,3.2,84,9.5,54,0.1,1022.3,11,85
2024-02-08,Mariehamn,60.0972,19.9348,-3.3,49,9.9,43,0.1,1009.5,15,15
2024-02-08,Jomala,60.1,19.95,-5.6,49,8.3,198,0.2,1010.2,10,19
2024-02-08,Finström,60.2167,19.95,-2.8,50,9.2,355,0.2,1011.9,10,20
2024-02-08,Sund,60.25,20.2,-5.3,54,9.1,39,0.1,1012.6,11,32
2024-02-08,Hammarland,60.2167,19.75,-3.5,57,7.0,199,0.1,1010.7,16,19
2024-02-08,Saltvik,60.2833,20.05,-4.1,50,7.2,314,0.1,1012.1,13,25
2024-02-08,Geta,60.3833,19.85,-3.1,57,10.7,294,0.2,1008.9,17,22
2024-02-08,Eckerö,60.2167,19.6167,-5.3,53,8.0,280,0.1,1009.3,16,26
2024-02-08,Lemland,60.05,20.0167,-5.9,54,3.8,145,0.2,1010.5,16,32
2024-02-08,Lumparland,60.1167,20.25,-3.2,57,5.4,253,0.1,1012.7,16,16
2024-02-09,Mariehamn,60.0972,19.9348,-0.3,61,8.7,291,0.2,1014.7,10,28
2024-02-09,Jomala,60.1,19.95,-2.2,69,4.8,161,0.2,1017.8,15,31
2024-02-09,Finström,60.2167,19.95,-1.2,65,9.6,274,0.2,1017.6,15,24
2024-02-09,Sund,60.25,20.2,-2.8,64,9.5,151,0.2,1015.0,17,24
2024-02-09,Hammarland,60.2167,19.75,-1.5,63,10.3,325,0.2,1015.8,14,40
2024-02-09,Saltvik,60.2833,20.05,-1.2,67,10.9,256,0.2,1017.1,9,35
2024-02-09,Geta,60.3833,19.85,-0.3,70,8.3,159,0.2,1017.9,9,32
2024-02-09,Eckerö,60.2167,19.6167,-2.1,61,10.3,173,0.2,1018.0,14,21
2024-02-09,Lemland,60.05,20.0167,-2.8,63,6.4,101,0.2,1016.4,17,23
2024-02-09,Lumparland,60.1167,20.25,-0.2,60,6.0,45,0.2,1014.8,11,36
2024-02-10,Mariehamn,60.0972,19.9348,3.4,67,6.7,272,0.2,1018.2,8,48
2024-02-10,Jomala,60.1,19.95,3.0,67,3.9,10,0.2,1018.6,12,48
2024-02-10,Finström,60.2167,19.95,1.5,66,9.3,99,0.2,1017.5,14,37
2024-02-10,Sund,60.25,20.2,0.4,66,3.7,24,0.2,1018.7,11,40
2024-02-10,Hammarland,60.2167,19.75,2.6,74,9.9,260,0.2,1016.0,7,39
2024-02-10,Saltvik,60.2833,20.05,3.3,67,6.1,240,0.2,1017.0,7,42
2024-02-10,Geta,60.3833,19.85,2.4,67,8.9,241,0.2,1015.8,9,34
2024-02-10,Eckerö,60.2167,19.6167,2.6,68,9.3,293,0.3,1015.5,13,40
2024-02-10,Lemland,60.05,20.0167,2.6,68,8.4,243,0.2,1018.0,7,46
2024-02-10,Lumparland,60.1167,20.25,1.6,70,4.7,309,0.3,1016.6,9,48
2024-02-11,Mariehamn,60.0972,19.9348,-7.5,66,4.0,293,0.2,1023.0,12,70
2024-02-11,Jomala,60.1,19.95,-8.3,71,8.9,28,0.2,1020.9,5,64
2024-02-11,Finström,60.2167,19.95,-5.9,74,3.8,69,0.2,1022.7,10,57
2024-02-11,Sund,60.25,20.2,-6.1,67,4.8,41,0.2,1021.9,13,66
2024-02-11,Hammarland,60.2167,19.75,-6.8,67,7.8,326,0.2,1023.7,8,56
2024-02-11,Saltvik,60.2833,20.05,-6.5,71,5.8,162,0.3,1023.9,9,65
2024-02-11,Geta,60.3833,19.85,-7.8,74,7.9,331,0.3,1021.5,6,52
2024-02-11,Eckerö,60.2167,19.6167,-7.4,70,10.5,334,0.3,1023.7,8,57
2024-02-11,Lemland,60.05,20.0167,-6.9,74,9.5,94,0.2,1023.2,11,72
2024-02-11,Lumparland,60.1167,20.25,-7.3,65,8.5,1,0.2,1022.6,11,70
2024-02-12,Mariehamn,60.0972,19.9348,-1.2,88,6.0,107,0.4,999.2,5,47
2024-02-12,Jomala,60.1,19.95,-3.2,88,5.2,134,0.3,999.3,5,60
2024-02-12,Finström,60.2167,19.95,-2.4,82,7.8,177,0.3,1001.2,9,61
2024-02-12,Sund,60.25,20.2,-3.0,88,7.7,214,0.3,999.1,5,50
2024-02-12,Hammarland,60.2167,19.75,-1.3,82,5.3,136,0.4,998.7,13,57
2024-02-12,Saltvik,60.2833,20.05,-2.6,86,7.2,262,0.3,998.8,7,56
2024-02-12,Geta,60.3833,19.85,-2.5,89,6.0,359,0.4,999.2,9,56
2024-02-12,Eckerö,60.2167,19.6167,-4.1,80,3.9,28,0.4,1000.6,11,63
2024-02-12,Lemland,60.05,20.0167,-3.5,89,10.2,27,0.3,999.9,12,57
2024-02-12,Lumparland,60.1167,20.25,-1.5,89,5.4,10,0.3,999.5,9,52
2024-02-13,Mariehamn,60.0972,19.9348,-2.3,83,9.3,130,0.1,1015.1,8,68
2024-02-13,Jomala,60.1,19.95,-2.3,85,7.9,287,0.1,1015.6,9,79
2024-02-13,Finström,60.2167,19.95,1.3,81,6.7,185,0.1,1015.9,12,69
2024-02-13,Sund,60.25,20.2,-1.9,86,8.1,306,0.1,1016.6,9,72
2024-02-13,Hammarland,60.2167,19.75,0.7,85,10.1,86,0.1,1016.5,9,81
2024-02-13,Saltvik,60.2833,20.05,-1.2,84,5.5,196,0,1015.6,7,80
2024-02-13,Geta,60.3833,19.85,1.0,80,10.0,288,0.1,1015.4,5,73
2024-02-13,Eckerö,60.2167,19.6167,-0.1,83,9.2,79,0.1,1015.9,7,78
2024-02-13,Lemland,60.05,20.0167,-1.8,87,9.5,16,0,1016.7,6,79
2024-02-13,Lumparland,60.1167,20.25,1.0,78,6.7,270,0.1,1015.5,11,77
2024-02-14,Mariehamn,60.0972,19.9348,-3.6,90,8.7,51,6.8,999.4,5,82
2024-02-14,Jomala,60.1,19.95,-4.6,91,5.2,142,6.1,1002.2,7,97
2024-02-14,Finström,60.2167,19.95,-5.1,91,6.9,322,6.2,999.1,10,95
2024-02-14,Sund,60.25,20.2,-5.6,95,3.3,206,6.0,999.3,9,95
2024-02-14,Hammarland,60.2167,19.75,-5.0,91,6.0,55,5.1,998.8,5,89
2024-02-14,Saltvik,60.2833,20.05,-6.2,94,8.1,52,4.9,1000.0,9,79
2024-02-14,Geta,60.3833,19.85,-5.3,92,8.8,55,6.0,999.9,11,83
2024-02-14,Eckerö,60.2167,19.6167,-7.0,92,10.7,203,6.3,998.8,8,89
2024-02-14,Lemland,60.05,20.0167,-4.1,95,9.1,109,6.3,1002.0,10,82
2024-02-14,Lumparland,60.1167,20.25,-5.9,95,4.5,135,7.0,1000.3,10,95
2024-02-15,Mariehamn,60.0972,19.9348,-4.0,75,3.7,137,0.4,1020.9,10,52
2024-02-15,Jomala,60.1,19.95,-5.1,70,7.1,237,0.4,1018.6,5,66
2024-02-15,Finström,60.2167,19.95,-5.8,77,10.3,160,0.3,1020.1,7,67
2024-02-15,Sund,60.25,20.2,-3.8,75,10.8,263,0.3,1019.8,11,52
2024-02-15,Hammarland,60.2167,19.75,-2.9,73,8.9,47,0.3,1019.6,10,66
2024-02-15,Saltvik,60.2833,20.05,-3.1,71,4.5,145,0.3,1019.6,12,55
2024-02-15,Geta,60.3833,19.85,-4.9,73,10.2,155,0.3,1021.1,10,68
2024-02-15,Eckerö,60.2167,19.6167,-4.3,73,10.1,355,0.3,1020.2,5,65
2024-02-15,Lemland,60.05,20.0167,-3.7,69,4.0,185,0.3,1020.4,8,56
2024-02-15,Lumparland,60.1167,20.25,-3.2,69,5.2,70,0.4,1021.1,6,50
2024-02-16,Mariehamn,60.0972,19.9348,-6.7,87,6.4,303,0.1,1019.7,6,49
2024-02-16,Jomala,60.1,19.95,-5.0,84,6.3,81,0.1,1020.8,7,58
2024-02-16,Finström,60.2167,19.95,-5.5,87,8.7,229,0.1,1020.2,10,64
2024-02-16,Sund,60.25,20.2,-8.0,81,6.7,331,0.1,1021.4,10,56
2024-02-16,Hammarland,60.2167,19.75,-7.2,84,4.6,289,0.1,1020.8,9,67
2024-02-16,Saltvik,60.2833,20.05,-7.8,86,8.3,169,0.1,1020.0,5,60
2024-02-16,Geta,60.3833,19.85,-7.5,81,9.1,131,0.1,1021.1,5,62
2024-02-16,Eckerö,60.2167,19.6167,-7.2,86,10.7,249,0.1,1019.8,12,53
2024-02-16,Lemland,60.05,20.0167,-7.4,78,8.6,218,0.1,1022.3,5,61
2024-02-16,Lumparland,60.1167,20.25,-6.6,79,3.2,217,0.1,1020.4,13,50
2024-02-17,Mariehamn,60.0972,19.9348,-1.0,90,8.0,103,0.5,1004.1,6,74
2024-02-17,Jomala,60.1,19.95,-1.2,88,7.4,129,0.4,1000.9,9,70
2024-02-17,Finström,60.2167,19.95,-3.5,90,7.7,318,0.5,1001.8,9,77
2024-02-17,Sund,60.25,20.2,-2.2,87,10.8,244,0.5,1003.3,11,85
2024-02-17,Hammarland,60.2167,19.75,-1.5,90,6.7,58,0.5,1002.3,9,79
2024-02-17,Saltvik,60.2833,20.05,-4.1,86,10.9,173,0.6,1001.7,5,88
2024-02-17,Geta,60.3833,19.85,-2.8,92,8.0,206,0.6,1001.0,9,87
2024-02-17,Eckerö,60.2167,19.6167,-1.1,87,7.7,50,0.5,1004.1,5,82
2024-02-17,Lemland,60.05,20.0167,-3.1,92,9.0,3,0.4,1000.4,8,80
2024-02-17,Lumparland,60.1167,20.25,-1.8,86,8.8,73,0.5,1000.8,6,72
2024-02-18,Mariehamn,60.0972,19.9348,-2.6,61,4.0,155,0.2,1019.2,16,25
2024-02-18,Jomala,60.1,19.95,-3.4,61,4.9,47,0.3,1018.7,11,22
2024-02-18,Finström,60.2167,19.95,-2.8,63,9.5,137,0.2,1021.2,9,31
2024-02-18,Sund,60.25,20.2,-3.1,69,10.6,129,0.2,1018.7,9,32
2024-02-18,Hammarland,60.2167,19.75,-3.5,69,8.7,299,0.3,1020.2,11,36
2024-02-18,Saltvik,60.2833,20.05,-2.5,68,7.2,267,0.2,1017.9,10,31
2024-02-18,Geta,60.3833,19.85,-4.0,61,9.8,219,0.2,1019.3,11,28
2024-02-18,Eckerö,60.2167,19.6167,-4.1,70,3.6,60,0.3,1018.7,10,20
2024-02-18,Lemland,60.05,20.0167,-3.6,63,7.7,297,0.2,1018.3,15,25
2024-02-18,Lumparland,60.1167,20.25,-4.6,70,5.9,94,0.2,1018.0,10,34
2024-02-19,Mariehamn,60.0972,19.9348,-6.5,85,5.4,355,0.2,1017.5,5,82
2024-02-19,Jomala,60.1,19.95,-4.5,92,9.7,287,0.2,1018.4,9,75
2024-02-19,Finström,60.2167,19.95,-3.4,91,3.9,205,0.2,1016.7,6,73
2024-02-19,Sund,60.25,20.2,-3.6,86,10.2,237,0.1,1016.1,7,74
2024-02-19,Hammarland,60.2167,19.75,-5.6,86,8.7,40,0.2,1018.7,9,70
2024-02-19,Saltvik,60.2833,20.05,-3.4,85,8.2,58,0.2,1015.6,10,84
2024-02-19,Geta,60.3833,19.85,-3.9,93,4.5,51,0.2,1016.9,9,79
2024-02-19,Eckerö,60.2167,19.6167,-4.4,88,9.9,204,0.2,1017.3,11,79
2024-02-19,Lemland,60.05,20.0167,-5.1,90,9.9,86,0.2,1017.1,8,81
2024-02-19,Lumparland,60.1167,20.25,-6.5,89,6.5,171,0.2,1017.0,9,79
2024-02-20,Mariehamn,60.0972,19.9348,-4.5,53,5.0,87,0.1,1023.1,17,23
2024-02-20,Jomala,60.1,19.95,-5.4,49,6.7,97,0.1,1022.8,14,34
2024-02-20,Finström,60.2167,19.95,-5.6,54,10.2,94,0.1,1025.4,17,24
2024-02-20,Sund,60.25,20.2,-7.3,54,10.4,352,0.1,1023.2,11,22
2024-02-20,Hammarland,60.2167,19.75,-8.2,49,6.7,107,0.1,1024.3,13,33
2024-02-20,Saltvik,60.2833,20.05,-7.5,56,3.1,28,0.1,1022.2,16,25
2024-02-20,Geta,60.3833,19.85,-5.5,56,3.1,52,0.1,1025.3,18,25
2024-02-20,Eckerö,60.2167,19.6167,-7.1,56,9.7,316,0.1,1021.7,9,33
2024-02-20,Lemland,60.05,20.0167,-7.6,52,9.6,110,0.1,1024.2,15,27
2024-02-20,Lumparland,60.1167,20.25,-5.4,47,9.7,14,0.1,1024.4,18,20
2024-02-21,Mariehamn,60.0972,19.9348,-5.8,67,6.0,340,1.1,1009.9,5,98
2024-02-21,Jomala,60.1,19.95,-4.4,61,4.1,188,1.3,1008.2,10,99
2024-02-21,Finström,60.2167,19.95,-5.2,64,4.1,263,1.1,1008.6,9,96
2024-02-21,Sund,60.25,20.2,-6.1,69,4.0,23,1.1,1010.9,5,89
2024-02-21,Hammarland,60.2167,19.75,-4.8,70,7.6,218,1.3,1010.9,9,100
2024-02-21,Saltvik,60.2833,20.05,-4.7,63,10.4,348,1.0,1008.8,5,97
2024-02-21,Geta,60.3833,19.85,-6.8,65,10.6,58,1.4,1009.9,8,100
2024-02-21,Eckerö,60.2167,19.6167,-6.5,66,10.3,170,1.4,1008.6,9,100
2024-02-21,Lemland,60.05,20.0167,-4.6,67,6.4,129,1.0,1011.0,6,96
2024-02-21,Lumparland,60.1167,20.25,-3.9,61,9.9,210,1.1,1007.7,7,87
2024-02-22,Mariehamn,60.0972,19.9348,-2.6,81,4.2,291,0,1015.9,8,19
2024-02-22,Jomala,60.1,19.95,0.2,84,6.2,228,0,1017.6,7,33
2024-02-22,Finström,60.2167,19.95,-0.5,83,9.9,39,0,1015.9,12,19
2024-02-22,Sund,60.25,20.2,-0.5,81,7.9,130,0,1018.8,7,18
2024-02-22,Hammarland,60.2167,19.75,-1.0,83,4.9,357,0,1018.8,13,27
2024-02-22,Saltvik,60.2833,20.05,-1.1,83,5.6,153,0,1016.3,7,28
2024-02-22,Geta,60.3833,19.85,0.2,85,10.1,186,0,1018.9,6,33
2024-02-22,Eckerö,60.2167,19.6167,-2.4,84,5.6,24,0,1015.6,7,22
2024-02-22,Lemland,60.05,20.0167,-2.8,81,10.6,300,0,1015.5,10,31
2024-02-22,Lumparland,60.1167,20.25,-0.2,87,7.8,213,0,1015.3,13,33
2024-02-23,Mariehamn,60.0972,19.9348,-2.0,63,9.1,211,0.3,1021.5,14,28
2024-02-23,Jomala,60.1,19.95,-1.6,68,3.7,63,0.2,1024.8,8,29
2024-02-23,Finström,60.2167,19.95,-4.4,67,5.1,323,0.2,1024.8,17,16
2024-02-23,Sund,60.25,20.2,-0.5,64,4.3,108,0.2,1021.5,13,31
2024-02-23,Hammarland,60.2167,19.75,-1.7,62,3.2,184,0.3,1024.0,14,34
2024-02-23,Saltvik,60.2833,20.05,-3.5,64,7.5,253,0.2,1021.1,13,16
2024-02-23,Geta,60.3833,19.85,-0.5,68,9.8,136,0.2,1021.4,8,24
2024-02-23,Eckerö,60.2167,19.6167,-0.7,63,7.2,197,0.2,1021.1,17,21
2024-02-23,Lemland,60.05,20.0167,-0.7,70,7.9,286,0.2,1023.9,8,31
2024-02-23,Lumparland,60.1167,20.25,-1.9,61,8.9,149,0.2,1023.4,17,29
2024-02-24,Mariehamn,60.0972,19.9348,-6.4,64,9.6,311,0.3,1018.4,5,69
2024-02-24,Jomala,60.1,19.95,-4.6,58,8.0,20,0.3,1020.6,11,62
2024-02-24,Finström,60.2167,19.95,-6.6,59,8.1,346,0.3,1018.0,9,73
2024-02-24,Sund,60.25,20.2,-6.2,60,9.7,301,0.3,1018.7,16,61
2024-02-24,Hammarland,60.2167,19.75,-6.1,65,9.9,231,0.3,1019.1,11,74
2024-02-24,Saltvik,60.2833,20.05,-4.9,65,5.8,114,0.4,1019.0,7,71
2024-02-24,Geta,60.3833,19.85,-4.0,58,8.9,307,0.3,1021.1,7,67
2024-02-24,Eckerö,60.2167,19.6167,-7.7,63,7.0,298,0.4,1020.5,10,67
2024-02-24,Lemland,60.05,20.0167,-7.1,65,9.7,292,0.4,1018.0,12,71
2024-02-24,Lumparland,60.1167,20.25,-6.6,60,3.0,19,0.4,1019.9,13,74
2024-02-25,Mariehamn,60.0972,19.9348,-5.7,60,10.2,36,5.7,1015.7,15,79
2024-02-25,Jomala,60.1,19.95,-6.8,59,4.3,89,5.3,1016.1,14,83
2024-02-25,Finström,60.2167,19.95,-8.1,64,9.3,337,5.0,1016.8,11,79
2024-02-25,Sund,60.25,20.2,-5.2,61,10.5,240,5.4,1017.0,7,93
2024-02-25,Hammarland,60.2167,19.75,-7.7,66,5.0,265,4.0,1014.5,9,77
2024-02-25,Saltvik,60.2833,20.05,-6.4,66,5.0,198,4.7,1016.8,7,88
2024-02-25,Geta,60.3833,19.85,-6.4,64,6.3,13,5.2,1015.8,9,85
2024-02-25,Eckerö,60.2167,19.6167,-7.8,58,10.0,121,4.7,1014.0,5,88
2024-02-25,Lemland,60.05,20.0167,-6.3,58,9.7,353,4.7,1016.8,5,86
2024-02-25,Lumparland,60.1167,20.25,-7.7,66,4.0,235,4.0,1013.9,11,76
2024-02-26,Mariehamn,60.0972,19.9348,-2.7,67,7.1,61,0.2,1017.3,7,40
2024-02-26,Jomala,60.1,19.95,-5.5,68,4.6,347,0.2,1016.2,13,56
2024-02-26,Finström,60.2167,19.95,-3.1,67,8.7,351,0.3,1017.1,10,38
2024-02-26,Sund,60.25,20.2,-2.5,65,3.6,109,0.2,1016.0,13,56
2024-02-26,Hammarland,60.2167,19.75,-4.6,64,6.4,272,0.3,1018.5,12,52
2024-02-26,Saltvik,60.2833,20.05,-5.2,70,9.2,239,0.2,1016.5,7,41
2024-02-26,Geta,60.3833,19.85,-2.4,72,3.6,96,0.2,1015.7,14,37
2024-02-26,Eckerö,60.2167,19.6167,-2.9,64,4.9,90,0.2,1017.7,9,44
2024-02-26,Lemland,60.05,20.0167,-3.5,66,4.7,112,0.2,1019.1,11,40
2024-02-26,Lumparland,60.1167,20.25,-5.9,67,8.2,250,0.2,1018.2,12,51
2024-02-27,Mariehamn,60.0972,19.9348,-3.4,57,7.8,41,1.8,1011.6,13,38
2024-02-27,Jomala,60.1,19.95,-5.1,58,9.2,168,2.4,1011.7,11,48
2024-02-27,Finström,60.2167,19.95,-5.1,59,4.6,126,1.9,1011.3,10,48
2024-02-27,Sund,60.25,20.2,-5.1,66,8.4,177,2.0,1014.1,11,41
2024-02-27,Hammarland,60.2167,19.75,-3.9,60,8.4,11,2.1,1013.6,8,37
2024-02-27,Saltvik,60.2833,20.05,-5.9,57,5.5,43,2.0,1014.3,16,37
2024-02-27,Geta,60.3833,19.85,-5.7,65,6.3,269,2.4,1012.0,13,51
2024-02-27,Eckerö,60.2167,19.6167,-4.0,58,6.4,151,2.0,1011.7,15,45
2024-02-27,Lemland,60.05,20.0167,-5.7,63,7.7,67,1.9,1012.5,14,48
2024-02-27,Lumparland,60.1167,20.25,-6.8,63,5.7,77,2.1,1013.4,12,44
2024-02-28,Mariehamn,60.0972,19.9348,-8.6,74,6.1,41,0.5,1011.0,11,81
2024-02-28,Jomala,60.1,19.95,-9.7,75,9.6,177,0.4,1011.8,14,66
2024-02-28,Finström,60.2167,19.95,-6.6,69,5.3,147,0.3,1009.7,5,78
2024-02-28,Sund,60.25,20.2,-7.4,71,7.9,263,0.4,1009.1,8,81
2024-02-28,Hammarland,60.2167,19.75,-7.2,72,10.7,351,0.3,1008.7,11,72
2024-02-28,Saltvik,60.2833,20.05,-8.4,71,5.5,90,0.5,1011.5,8,68
2024-02-28,Geta,60.3833,19.85,-8.9,67,8.7,73,0.5,1011.1,7,82
2024-02-28,Eckerö,60.2167,19.6167,-5.9,73,7.9,352,0.4,1010.5,13,83
2024-02-28,Lemland,60.05,20.0167,-7.4,69,9.2,350,0.4,1011.2,7,75
